anio,Pais,edad,promedio
2012,Turkmenistan,75+ years,1.11
2012,Ukraine,05-14 years,1.35
2012,Ukraine,15-24 years,16.68
2012,Ukraine,25-34 years,22.41
2012,Ukraine,35-54 years,24.39
2012,Ukraine,55-74 years,23.55
2012,Ukraine,75+ years,31.14
2012,United Kingdom,05-14 years,0.17
2012,United Kingdom,15-24 years,5.26
2012,United Kingdom,25-34 years,8.76
2012,United Kingdom,35-54 years,11.36
2012,United Kingdom,55-74 years,7.24
2012,United Kingdom,75+ years,6.14
2012,United States,05-14 years,0.75
2012,United States,15-24 years,10.98
2012,United States,25-34 years,14.91
2012,United States,35-54 years,18.47
2012,United States,55-74 years,16.68
2012,United States,75+ years,17.26
2012,Uruguay,05-14 years,0.6
2012,Uruguay,15-24 years,17.87
2012,Uruguay,25-34 years,18.81
2012,Uruguay,35-54 years,22.18
2012,Uruguay,55-74 years,25.62
2012,Uruguay,75+ years,33.73
2012,Uzbekistan,05-14 years,1.57
2012,Uzbekistan,15-24 years,10.27
2012,Uzbekistan,25-34 years,8.58
2012,Uzbekistan,35-54 years,7.31
2012,Uzbekistan,55-74 years,6.52
2012,Uzbekistan,75+ years,3.44
2013,Antigua and Barbuda,05-14 years,0
2013,Antigua and Barbuda,15-24 years,0
2013,Antigua and Barbuda,25-34 years,0
2013,Antigua and Barbuda,35-54 years,0
2013,Antigua and Barbuda,55-74 years,0
2013,Antigua and Barbuda,75+ years,0
2013,Argentina,05-14 years,0.91
2013,Argentina,15-24 years,12.56
2013,Argentina,25-34 years,9.25
2013,Argentina,35-54 years,7.57
2013,Argentina,55-74 years,7.96
2013,Argentina,75+ years,9.84
2013,Armenia,05-14 years,0.28
2013,Armenia,15-24 years,0.62
2013,Armenia,25-34 years,1.74
2013,Armenia,35-54 years,2.39
2013,Armenia,55-74 years,4.41
2013,Armenia,75+ years,8.46
2013,Australia,05-14 years,0.77
2013,Australia,15-24 years,11.66
2013,Australia,25-34 years,12.55
2013,Australia,35-54 years,16.36
2013,Australia,55-74 years,12.52
2013,Australia,75+ years,14.1
2013,Austria,05-14 years,0.49
2013,Austria,15-24 years,7.29
2013,Austria,25-34 years,8.93
2013,Austria,35-54 years,16.05
2013,Austria,55-74 years,22.23
2013,Austria,75+ years,41.51
2013,Bahamas,05-14 years,0
2013,Bahamas,15-24 years,0
2013,Bahamas,25-34 years,0
2013,Bahamas,35-54 years,2.82
2013,Bahamas,55-74 years,3.77
2013,Bahamas,75+ years,0
2013,Bahrain,05-14 years,0
2013,Bahrain,15-24 years,0.52
2013,Bahrain,25-34 years,0.57
2013,Bahrain,35-54 years,0.49
2013,Bahrain,55-74 years,0
2013,Bahrain,75+ years,0
2013,Barbados,05-14 years,0
2013,Barbados,15-24 years,0
2013,Barbados,25-34 years,0
2013,Barbados,35-54 years,0
2013,Barbados,55-74 years,0
2013,Barbados,75+ years,0
2013,Belarus,05-14 years,0.65
2013,Belarus,15-24 years,14.34
2013,Belarus,25-34 years,23.54
2013,Belarus,35-54 years,26.13
2013,Belarus,55-74 years,24.15
2013,Belarus,75+ years,29.96
2013,Belgium,05-14 years,0.4
2013,Belgium,15-24 years,8.83
2013,Belgium,25-34 years,14.2
2013,Belgium,35-54 years,25.09
2013,Belgium,55-74 years,22.09
2013,Belgium,75+ years,26
2013,Belize,05-14 years,0
2013,Belize,15-24 years,7.05
2013,Belize,25-34 years,7.26
2013,Belize,35-54 years,9.68
2013,Belize,55-74 years,4
2013,Belize,75+ years,0
2013,Brazil,05-14 years,0.38
2013,Brazil,15-24 years,4.83
2013,Brazil,25-34 years,6.84
2013,Brazil,35-54 years,7.39
2013,Brazil,55-74 years,7.32
2013,Brazil,75+ years,8.03
2013,Bulgaria,05-14 years,0.31
2013,Bulgaria,15-24 years,4.92
2013,Bulgaria,25-34 years,6.86
2013,Bulgaria,35-54 years,9.93
2013,Bulgaria,55-74 years,13.52
2013,Bulgaria,75+ years,26.28
2013,Canada,05-14 years,0.93
2013,Canada,15-24 years,9.47
2013,Canada,25-34 years,11.74
2013,Canada,35-54 years,16.38
2013,Canada,55-74 years,14.02
2013,Canada,75+ years,12.32
2013,Chile,05-14 years,0.79
2013,Chile,15-24 years,10.16
2013,Chile,25-34 years,13.07
2013,Chile,35-54 years,13.48
2013,Chile,55-74 years,12.47
2013,Chile,75+ years,13.56
2013,Colombia,05-14 years,0.95
2013,Colombia,15-24 years,7.08
2013,Colombia,25-34 years,5.84
2013,Colombia,35-54 years,4.57
2013,Colombia,55-74 years,5.23
2013,Colombia,75+ years,6.51
2013,Costa Rica,05-14 years,0.96
2013,Costa Rica,15-24 years,6.82
2013,Costa Rica,25-34 years,11
2013,Costa Rica,35-54 years,7.75
2013,Costa Rica,55-74 years,8.49
2013,Costa Rica,75+ years,8.59
2013,Croatia,05-14 years,0.24
2013,Croatia,15-24 years,9.44
2013,Croatia,25-34 years,11.87
2013,Croatia,35-54 years,19.88
2013,Croatia,55-74 years,21.91
2013,Croatia,75+ years,33.03
2013,Cuba,05-14 years,0.7
2013,Cuba,15-24 years,4.44
2013,Cuba,25-34 years,7.99
2013,Cuba,35-54 years,13.89
2013,Cuba,55-74 years,24.77
2013,Cuba,75+ years,39.57
2013,Cyprus,05-14 years,0
2013,Cyprus,15-24 years,6.51
2013,Cyprus,25-34 years,5.54
2013,Cyprus,35-54 years,6.34
2013,Cyprus,55-74 years,6.53
2013,Cyprus,75+ years,6.04
2013,Czech Republic,05-14 years,0.7
2013,Czech Republic,15-24 years,10.72
2013,Czech Republic,25-34 years,13.18
2013,Czech Republic,35-54 years,19.48
2013,Czech Republic,55-74 years,19.36
2013,Czech Republic,75+ years,23.18
2013,Denmark,05-14 years,0.3
2013,Denmark,15-24 years,4.88
2013,Denmark,25-34 years,7.53
2013,Denmark,35-54 years,14.61
2013,Denmark,55-74 years,16.12
2013,Denmark,75+ years,21.23
2013,Ecuador,05-14 years,1.61
2013,Ecuador,15-24 years,8.43
2013,Ecuador,25-34 years,5.66
2013,Ecuador,35-54 years,3.89
2013,Ecuador,55-74 years,4.62
2013,Ecuador,75+ years,6.47
2013,El Salvador,05-14 years,1.04
2013,El Salvador,15-24 years,9.56
2013,El Salvador,25-34 years,12.91
2013,El Salvador,35-54 years,11.14
2013,El Salvador,55-74 years,9.39
2013,El Salvador,75+ years,9.24
2013,Estonia,05-14 years,0.75
2013,Estonia,15-24 years,11.21
2013,Estonia,25-34 years,12.75
2013,Estonia,35-54 years,18.06
2013,Estonia,55-74 years,23.65
2013,Estonia,75+ years,35.74
2013,Finland,05-14 years,0.34
2013,Finland,15-24 years,15.06
2013,Finland,25-34 years,23.53
2013,Finland,35-54 years,18.99
2013,Finland,55-74 years,21.26
2013,Finland,75+ years,15.92
2013,France,05-14 years,0.37
2013,France,15-24 years,5.62
2013,France,25-34 years,10.96
2013,France,35-54 years,21.65
2013,France,55-74 years,20.6
2013,France,75+ years,30.26
2013,Georgia,05-14 years,0.64
2013,Georgia,15-24 years,2.36
2013,Georgia,25-34 years,3.03
2013,Georgia,35-54 years,3.84
2013,Georgia,55-74 years,4.94
2013,Georgia,75+ years,9.33
2013,Germany,05-14 years,0.25
2013,Germany,15-24 years,5.75
2013,Germany,25-34 years,9.28
2013,Germany,35-54 years,13.53
2013,Germany,55-74 years,16.85
2013,Germany,75+ years,26.66
2013,Greece,05-14 years,0.09
2013,Greece,15-24 years,2.52
2013,Greece,25-34 years,5.09
2013,Greece,35-54 years,5.9
2013,Greece,55-74 years,7.25
2013,Greece,75+ years,5.73
2013,Grenada,05-14 years,0
2013,Grenada,15-24 years,0
2013,Grenada,25-34 years,0
2013,Grenada,35-54 years,0
2013,Grenada,55-74 years,0
2013,Grenada,75+ years,0
2013,Guatemala,05-14 years,0.46
2013,Guatemala,15-24 years,5.95
2013,Guatemala,25-34 years,4.31
2013,Guatemala,35-54 years,3.65
2013,Guatemala,55-74 years,3.06
2013,Guatemala,75+ years,2.12
2013,Guyana,05-14 years,1.25
2013,Guyana,15-24 years,41.2
2013,Guyana,25-34 years,37.48
2013,Guyana,35-54 years,42.98
2013,Guyana,55-74 years,35.65
2013,Guyana,75+ years,15.61
2013,Hungary,05-14 years,0.1
2013,Hungary,15-24 years,6.08
2013,Hungary,25-34 years,10.55
2013,Hungary,35-54 years,27.17
2013,Hungary,55-74 years,33.47
2013,Hungary,75+ years,41.61
2013,Iceland,05-14 years,0
2013,Iceland,15-24 years,10.6
2013,Iceland,25-34 years,21.85
2013,Iceland,35-54 years,19.99
2013,Iceland,55-74 years,15.05
2013,Iceland,75+ years,41.41
2013,Ireland,05-14 years,0.31
2013,Ireland,15-24 years,9.94
2013,Ireland,25-34 years,13
2013,Ireland,35-54 years,16.21
2013,Ireland,55-74 years,14.96
2013,Ireland,75+ years,3.74
2013,Israel,05-14 years,0.49
2013,Israel,15-24 years,2.87
2013,Israel,25-34 years,5.41
2013,Israel,35-54 years,6.95
2013,Israel,55-74 years,7.91
2013,Israel,75+ years,11.77
2013,Italy,05-14 years,0.19
2013,Italy,15-24 years,3.3
2013,Italy,25-34 years,5.85
2013,Italy,35-54 years,8.06
2013,Italy,55-74 years,9.85
2013,Italy,75+ years,12.57
2013,Japan,05-14 years,0.83
2013,Japan,15-24 years,14.27
2013,Japan,25-34 years,21.48
2013,Japan,35-54 years,24.97
2013,Japan,55-74 years,25.42
2013,Japan,75+ years,26.2
2013,Kazakhstan,05-14 years,2.69
2013,Kazakhstan,15-24 years,22.25
2013,Kazakhstan,25-34 years,30.21
2013,Kazakhstan,35-54 years,30.42
2013,Kazakhstan,55-74 years,22.88
2013,Kazakhstan,75+ years,28.18
2013,Kuwait,05-14 years,0
2013,Kuwait,15-24 years,1
2013,Kuwait,25-34 years,2.05
2013,Kuwait,35-54 years,0.94
2013,Kuwait,55-74 years,1.28
2013,Kuwait,75+ years,0
2013,Kyrgyzstan,05-14 years,3.02
2013,Kyrgyzstan,15-24 years,9.78
2013,Kyrgyzstan,25-34 years,10.86
2013,Kyrgyzstan,35-54 years,11.3
2013,Kyrgyzstan,55-74 years,9.67
2013,Kyrgyzstan,75+ years,8.34
2013,Latvia,05-14 years,0.52
2013,Latvia,15-24 years,8.1
2013,Latvia,25-34 years,20.97
2013,Latvia,35-54 years,26.15
2013,Latvia,55-74 years,24.74
2013,Latvia,75+ years,23.83
2013,Lithuania,05-14 years,1.77
2013,Lithuania,15-24 years,28.51
2013,Lithuania,25-34 years,38.6
2013,Lithuania,35-54 years,53.93
2013,Lithuania,55-74 years,40.87
2013,Lithuania,75+ years,38.98
2013,Luxembourg,05-14 years,0
2013,Luxembourg,15-24 years,3.04
2013,Luxembourg,25-34 years,2.5
2013,Luxembourg,35-54 years,8.3
2013,Luxembourg,55-74 years,16.82
2013,Luxembourg,75+ years,13.83
2013,Malta,05-14 years,2.46
2013,Malta,15-24 years,3.61
2013,Malta,25-34 years,4.86
2013,Malta,35-54 years,9.86
2013,Malta,55-74 years,3.87
2013,Malta,75+ years,3.33
2013,Mauritius,05-14 years,1.12
2013,Mauritius,15-24 years,13.12
2013,Mauritius,25-34 years,11.03
2013,Mauritius,35-54 years,10.16
2013,Mauritius,55-74 years,6.39
2013,Mauritius,75+ years,5.1
2013,Mexico,05-14 years,0.72
2013,Mexico,15-24 years,7.1
2013,Mexico,25-34 years,6.85
2013,Mexico,35-54 years,5.86
2013,Mexico,55-74 years,5.28
2013,Mexico,75+ years,5.63
2013,Netherlands,05-14 years,0.36
2013,Netherlands,15-24 years,6.77
2013,Netherlands,25-34 years,8.98
2013,Netherlands,35-54 years,15.9
2013,Netherlands,55-74 years,15.6
2013,Netherlands,75+ years,13.66
2013,New Zealand,05-14 years,0.34
2013,New Zealand,15-24 years,17.85
2013,New Zealand,25-34 years,13.13
2013,New Zealand,35-54 years,16.66
2013,New Zealand,55-74 years,10.66
2013,New Zealand,75+ years,11.65
2013,Nicaragua,05-14 years,0.9
2013,Nicaragua,15-24 years,10.22
2013,Nicaragua,25-34 years,8.91
2013,Nicaragua,35-54 years,6.78
2013,Nicaragua,55-74 years,6.92
2013,Nicaragua,75+ years,4.9
2013,Norway,05-14 years,0.16
2013,Norway,15-24 years,9.6
2013,Norway,25-34 years,11.85
2013,Norway,35-54 years,16.21
2013,Norway,55-74 years,13.8
2013,Norway,75+ years,10.18
2013,Panama,05-14 years,0.56
2013,Panama,15-24 years,4.29
2013,Panama,25-34 years,3.53
2013,Panama,35-54 years,4.84
2013,Panama,55-74 years,5.73
2013,Panama,75+ years,5.29
2013,Paraguay,05-14 years,1.65
2013,Paraguay,15-24 years,9.23
2013,Paraguay,25-34 years,6.29
2013,Paraguay,35-54 years,4.71
2013,Paraguay,55-74 years,5.95
2013,Paraguay,75+ years,9.3
2013,Poland,05-14 years,0.62
2013,Poland,15-24 years,11.71
2013,Poland,25-34 years,14.37
2013,Poland,35-54 years,22.26
2013,Poland,55-74 years,24.6
2013,Poland,75+ years,14.39
2013,Portugal,05-14 years,0
2013,Portugal,15-24 years,2.24
2013,Portugal,25-34 years,6.31
2013,Portugal,35-54 years,10.05
2013,Portugal,55-74 years,15.56
2013,Portugal,75+ years,26
2013,Puerto Rico,05-14 years,0.4
2013,Puerto Rico,15-24 years,3.72
2013,Puerto Rico,25-34 years,5.29
2013,Puerto Rico,35-54 years,9.58
2013,Puerto Rico,55-74 years,10.42
2013,Puerto Rico,75+ years,11.49
2013,Qatar,05-14 years,0
2013,Qatar,15-24 years,2.17
2013,Qatar,25-34 years,2.21
2013,Qatar,35-54 years,1.72
2013,Qatar,55-74 years,0
2013,Qatar,75+ years,0
2013,Republic of Korea,05-14 years,0.71
2013,Republic of Korea,15-24 years,11.13
2013,Republic of Korea,25-34 years,25.09
2013,Republic of Korea,35-54 years,33.17
2013,Republic of Korea,55-74 years,43.28
2013,Republic of Korea,75+ years,85.84
2013,Romania,05-14 years,0.66
2013,Romania,15-24 years,6.72
2013,Romania,25-34 years,9.52
2013,Romania,35-54 years,16.61
2013,Romania,55-74 years,17.93
2013,Romania,75+ years,13.94
2013,Russian Federation,05-14 years,1.15
2013,Russian Federation,15-24 years,18.79
2013,Russian Federation,25-34 years,27.57
2013,Russian Federation,35-54 years,25.13
2013,Russian Federation,55-74 years,19.77
2013,Russian Federation,75+ years,29.28
2013,Saint Lucia,05-14 years,3.84
2013,Saint Lucia,15-24 years,6.19
2013,Saint Lucia,25-34 years,10.88
2013,Saint Lucia,35-54 years,10.27
2013,Saint Lucia,55-74 years,8.7
2013,Saint Lucia,75+ years,14.04
2013,Saint Vincent and Grenadines,05-14 years,0
2013,Saint Vincent and Grenadines,15-24 years,0
2013,Saint Vincent and Grenadines,25-34 years,0
2013,Saint Vincent and Grenadines,35-54 years,0
2013,Saint Vincent and Grenadines,55-74 years,0
2013,Saint Vincent and Grenadines,75+ years,0
2013,Serbia,05-14 years,0.14
2013,Serbia,15-24 years,3.8
2013,Serbia,25-34 years,10.03
2013,Serbia,35-54 years,18.19
2013,Serbia,55-74 years,25.46
2013,Serbia,75+ years,43.48
2013,Seychelles,05-14 years,0
2013,Seychelles,15-24 years,7.79
2013,Seychelles,25-34 years,20.67
2013,Seychelles,35-54 years,3.61
2013,Seychelles,55-74 years,33.41
2013,Seychelles,75+ years,0
2013,Singapore,05-14 years,0
2013,Singapore,15-24 years,8.62
2013,Singapore,25-34 years,7.6
2013,Singapore,35-54 years,9.38
2013,Singapore,55-74 years,15.1
2013,Singapore,75+ years,25.51
2013,Slovakia,05-14 years,0.19
2013,Slovakia,15-24 years,7.06
2013,Slovakia,25-34 years,9.73
2013,Slovakia,35-54 years,15.21
2013,Slovakia,55-74 years,17.08
2013,Slovakia,75+ years,15.46
2013,Slovenia,05-14 years,0.53
2013,Slovenia,15-24 years,11.81
2013,Slovenia,25-34 years,15.03
2013,Slovenia,35-54 years,22.95
2013,Slovenia,55-74 years,33.29
2013,Slovenia,75+ years,45.92
2013,South Africa,05-14 years,0.14
2013,South Africa,15-24 years,1.47
2013,South Africa,25-34 years,2.06
2013,South Africa,35-54 years,1.32
2013,South Africa,55-74 years,1.13
2013,South Africa,75+ years,1.05
2013,Spain,05-14 years,0.19
2013,Spain,15-24 years,3.86
2013,Spain,25-34 years,5.31
2013,Spain,35-54 years,10.38
2013,Spain,55-74 years,11.7
2013,Spain,75+ years,16.4
2013,Suriname,05-14 years,4.02
2013,Suriname,15-24 years,31.07
2013,Suriname,25-34 years,44.17
2013,Suriname,35-54 years,33.3
2013,Suriname,55-74 years,21.53
2013,Suriname,75+ years,7.58
2013,Sweden,05-14 years,0.38
2013,Sweden,15-24 years,12.01
2013,Sweden,25-34 years,12.91
2013,Sweden,35-54 years,15.15
2013,Sweden,55-74 years,17.4
2013,Sweden,75+ years,19.39
2013,Switzerland,05-14 years,0.38
2013,Switzerland,15-24 years,7.34
2013,Switzerland,25-34 years,8.98
2013,Switzerland,35-54 years,14.51
2013,Switzerland,55-74 years,20.86
2013,Switzerland,75+ years,27.8
2013,Thailand,05-14 years,0.28
2013,Thailand,15-24 years,4.32
2013,Thailand,25-34 years,8.32
2013,Thailand,35-54 years,8.22
2013,Thailand,55-74 years,7.81
2013,Thailand,75+ years,9.39
2013,Turkey,05-14 years,0.32
2013,Turkey,15-24 years,3.05
2013,Turkey,25-34 years,2.9
2013,Turkey,35-54 years,3.01
2013,Turkey,55-74 years,3.21
2013,Turkey,75+ years,4.59
2013,Turkmenistan,05-14 years,0
2013,Turkmenistan,15-24 years,3.29
2013,Turkmenistan,25-34 years,3.15
2013,Turkmenistan,35-54 years,2.52
2013,Turkmenistan,55-74 years,1.1
2013,Turkmenistan,75+ years,1.07
2013,United Kingdom,05-14 years,0.12
2013,United Kingdom,15-24 years,5.03
2013,United Kingdom,25-34 years,8.18
2013,United Kingdom,35-54 years,12.53
2013,United Kingdom,55-74 years,8.55
2013,United Kingdom,75+ years,7.08
2013,United States,05-14 years,0.95
2013,United States,15-24 years,10.98
2013,United States,25-34 years,14.99
2013,United States,35-54 years,18.05
2013,United States,55-74 years,17.17
2013,United States,75+ years,17.72
2013,Uruguay,05-14 years,1.6
2013,Uruguay,15-24 years,16.89
2013,Uruguay,25-34 years,20.16
2013,Uruguay,35-54 years,18.26
2013,Uruguay,55-74 years,19.45
2013,Uruguay,75+ years,36.39
2013,Uzbekistan,05-14 years,1.73
2013,Uzbekistan,15-24 years,10.35
2013,Uzbekistan,25-34 years,8.96
2013,Uzbekistan,35-54 years,8.41
2013,Uzbekistan,55-74 years,5.47
2013,Uzbekistan,75+ years,3.71
2014,Antigua and Barbuda,05-14 years,0
2014,Antigua and Barbuda,15-24 years,0
2014,Antigua and Barbuda,25-34 years,0
2014,Antigua and Barbuda,35-54 years,0
2014,Antigua and Barbuda,55-74 years,0
2014,Antigua and Barbuda,75+ years,0
2014,Argentina,05-14 years,0.96
2014,Argentina,15-24 years,13.69
2014,Argentina,25-34 years,9.98
2014,Argentina,35-54 years,8.18
2014,Argentina,55-74 years,8.02
2014,Argentina,75+ years,10.69
2014,Armenia,05-14 years,0.27
2014,Armenia,15-24 years,1.09
2014,Armenia,25-34 years,1.15
2014,Armenia,35-54 years,1.92
2014,Armenia,55-74 years,3.12
2014,Armenia,75+ years,9.48
2014,Australia,05-14 years,0.73
2014,Australia,15-24 years,11.74
2014,Australia,25-34 years,15.17
2014,Australia,35-54 years,18.09
2014,Australia,55-74 years,13.58
2014,Australia,75+ years,13.79
2014,Austria,05-14 years,0.24
2014,Austria,15-24 years,9.5
2014,Austria,25-34 years,11.29
2014,Austria,35-54 years,16.2
2014,Austria,55-74 years,20.52
2014,Austria,75+ years,39.74
2014,Bahrain,05-14 years,0
2014,Bahrain,15-24 years,2.23
2014,Bahrain,25-34 years,1.15
2014,Bahrain,35-54 years,0.25
2014,Bahrain,55-74 years,0
2014,Bahrain,75+ years,0
2014,Belarus,05-14 years,0.85
2014,Belarus,15-24 years,12.7
2014,Belarus,25-34 years,22.32
2014,Belarus,35-54 years,24.39
2014,Belarus,55-74 years,20.9
2014,Belarus,75+ years,27.49
2014,Belgium,05-14 years,0.32
2014,Belgium,15-24 years,8.43
2014,Belgium,25-34 years,14.52
2014,Belgium,35-54 years,24.45
2014,Belgium,55-74 years,22.34
2014,Belgium,75+ years,26.94
2014,Belize,05-14 years,2.58
2014,Belize,15-24 years,5.51
2014,Belize,25-34 years,13.99
2014,Belize,35-54 years,8.04
2014,Belize,55-74 years,15.26
2014,Belize,75+ years,0
2014,Bosnia and Herzegovina,05-14 years,0.22
2014,Bosnia and Herzegovina,15-24 years,1.52
2014,Bosnia and Herzegovina,25-34 years,4.52
2014,Bosnia and Herzegovina,35-54 years,11.39
2014,Bosnia and Herzegovina,55-74 years,12.44
2014,Bosnia and Herzegovina,75+ years,21.43
2014,Brazil,05-14 years,0.46
2014,Brazil,15-24 years,4.98
2014,Brazil,25-34 years,6.94
2014,Brazil,35-54 years,7.2
2014,Brazil,55-74 years,7.11
2014,Brazil,75+ years,7.9
2014,Bulgaria,05-14 years,0.3
2014,Bulgaria,15-24 years,5.17
2014,Bulgaria,25-34 years,6.12
2014,Bulgaria,35-54 years,9.17
2014,Bulgaria,55-74 years,13.48
2014,Bulgaria,75+ years,30.68
2014,Chile,05-14 years,0.84
2014,Chile,15-24 years,10.68
2014,Chile,25-34 years,12.8
2014,Chile,35-54 years,13.74
2014,Chile,55-74 years,12.68
2014,Chile,75+ years,13.71
2014,Colombia,05-14 years,0.8
2014,Colombia,15-24 years,7.37
2014,Colombia,25-34 years,5.98
2014,Colombia,35-54 years,4.47
2014,Colombia,55-74 years,5.42
2014,Colombia,75+ years,7.48
2014,Costa Rica,05-14 years,0.83
2014,Costa Rica,15-24 years,6.74
2014,Costa Rica,25-34 years,7.68
2014,Costa Rica,35-54 years,6.99
2014,Costa Rica,55-74 years,7.67
2014,Costa Rica,75+ years,5.05
2014,Croatia,05-14 years,0.24
2014,Croatia,15-24 years,9.97
2014,Croatia,25-34 years,9.39
2014,Croatia,35-54 years,18.51
2014,Croatia,55-74 years,25.86
2014,Croatia,75+ years,37.56
2014,Cuba,05-14 years,0.88
2014,Cuba,15-24 years,5.5
2014,Cuba,25-34 years,7.31
2014,Cuba,35-54 years,13.61
2014,Cuba,55-74 years,22
2014,Cuba,75+ years,39.33
2014,Cyprus,05-14 years,0
2014,Cyprus,15-24 years,4.16
2014,Cyprus,25-34 years,8.52
2014,Cyprus,35-54 years,6.08
2014,Cyprus,55-74 years,7.06
2014,Cyprus,75+ years,1.93
2014,Czech Republic,05-14 years,0.19
2014,Czech Republic,15-24 years,8.59
2014,Czech Republic,25-34 years,12.5
2014,Czech Republic,35-54 years,18.15
2014,Czech Republic,55-74 years,18.44
2014,Czech Republic,75+ years,24.53
2014,Denmark,05-14 years,0.3
2014,Denmark,15-24 years,5.24
2014,Denmark,25-34 years,7.58
2014,Denmark,35-54 years,15.21
2014,Denmark,55-74 years,15.63
2014,Denmark,75+ years,23.04
