anio,Pais,edad,promedio
2011,Jamaica,05-14 anios,1.16
2011,Jamaica,15-24 anios,1.12
2011,Jamaica,25-34 anios,1.65
2011,Jamaica,35-54 anios,2.21
2011,Jamaica,55-74 anios,3.6
2011,Jamaica,75+ anios,3.55
2011,Japan,05-14 anios,0.65
2011,Japan,15-24 anios,15.77
2011,Japan,25-34 anios,23.59
2011,Japan,35-54 anios,28.09
2011,Japan,55-74 anios,28.83
2011,Japan,75+ anios,26.89
2011,Kazakhstan,05-14 anios,2.47
2011,Kazakhstan,15-24 anios,21.84
2011,Kazakhstan,25-34 anios,33.41
2011,Kazakhstan,35-54 anios,28.45
2011,Kazakhstan,55-74 anios,21.76
2011,Kazakhstan,75+ anios,27.47
2011,Kuwait,05-14 anios,1.06
2011,Kuwait,15-24 anios,1.22
2011,Kuwait,25-34 anios,1.55
2011,Kuwait,35-54 anios,1.11
2011,Kuwait,55-74 anios,0.97
2011,Kuwait,75+ anios,0
2011,Kyrgyzstan,05-14 anios,1.46
2011,Kyrgyzstan,15-24 anios,11.01
2011,Kyrgyzstan,25-34 anios,12.57
2011,Kyrgyzstan,35-54 anios,12.77
2011,Kyrgyzstan,55-74 anios,10.11
2011,Kyrgyzstan,75+ anios,12.63
2011,Latvia,05-14 anios,0
2011,Latvia,15-24 anios,15.99
2011,Latvia,25-34 anios,23.06
2011,Latvia,35-54 anios,26.66
2011,Latvia,55-74 anios,25.71
2011,Latvia,75+ anios,34.08
2011,Lithuania,05-14 anios,0.66
2011,Lithuania,15-24 anios,19.74
2011,Lithuania,25-34 anios,37.38
2011,Lithuania,35-54 anios,47.22
2011,Lithuania,55-74 anios,43.82
2011,Lithuania,75+ anios,37.03
2011,Luxembourg,05-14 anios,0
2011,Luxembourg,15-24 anios,8.01
2011,Luxembourg,25-34 anios,6.69
2011,Luxembourg,35-54 anios,16.08
2011,Luxembourg,55-74 anios,10.52
2011,Luxembourg,75+ anios,26.15
2011,Maldives,05-14 anios,1.7
2011,Maldives,15-24 anios,0
2011,Maldives,25-34 anios,1.23
2011,Maldives,35-54 anios,0
2011,Maldives,55-74 anios,0
2011,Maldives,75+ anios,0
2011,Malta,05-14 anios,0
2011,Malta,15-24 anios,5.37
2011,Malta,25-34 anios,6.61
2011,Malta,35-54 anios,8.08
2011,Malta,55-74 anios,4.05
2011,Malta,75+ anios,0
2011,Mauritius,05-14 anios,0.54
2011,Mauritius,15-24 anios,11.49
2011,Mauritius,25-34 anios,16.32
2011,Mauritius,35-54 anios,11.97
2011,Mauritius,55-74 anios,7.62
2011,Mauritius,75+ anios,8.58
2011,Mexico,05-14 anios,1.05
2011,Mexico,15-24 anios,7.84
2011,Mexico,25-34 anios,6.4
2011,Mexico,35-54 anios,5.55
2011,Mexico,55-74 anios,5.25
2011,Mexico,75+ anios,5.47
2011,Netherlands,05-14 anios,0.2
2011,Netherlands,15-24 anios,6.02
2011,Netherlands,25-34 anios,9.98
2011,Netherlands,35-54 anios,14.59
2011,Netherlands,55-74 anios,13.03
2011,Netherlands,75+ anios,11.1
2011,New Zealand,05-14 anios,1.03
2011,New Zealand,15-24 anios,20.08
2011,New Zealand,25-34 anios,15.72
2011,New Zealand,35-54 anios,13.35
2011,New Zealand,55-74 anios,9.64
2011,New Zealand,75+ anios,10.32
2011,Nicaragua,05-14 anios,1.45
2011,Nicaragua,15-24 anios,11.75
2011,Nicaragua,25-34 anios,9.51
2011,Nicaragua,35-54 anios,6.23
2011,Nicaragua,55-74 anios,7.61
2011,Nicaragua,75+ anios,6.19
2011,Norway,05-14 anios,1.14
2011,Norway,15-24 anios,12.02
2011,Norway,25-34 anios,14.98
2011,Norway,35-54 anios,16.71
2011,Norway,55-74 anios,14.28
2011,Norway,75+ anios,11.94
2011,Panama,05-14 anios,0.14
2011,Panama,15-24 anios,5.96
2011,Panama,25-34 anios,4.29
2011,Panama,35-54 anios,5.52
2011,Panama,55-74 anios,4.95
2011,Panama,75+ anios,9.61
2011,Paraguay,05-14 anios,0.97
2011,Paraguay,15-24 anios,8.94
2011,Paraguay,25-34 anios,7.37
2011,Paraguay,35-54 anios,4.99
2011,Paraguay,55-74 anios,4.02
2011,Paraguay,75+ anios,6.97
2011,Philippines,05-14 anios,0.35
2011,Philippines,15-24 anios,4.09
2011,Philippines,25-34 anios,4.05
2011,Philippines,35-54 anios,3.3
2011,Philippines,55-74 anios,3.24
2011,Philippines,75+ anios,6.11
2011,Poland,05-14 anios,0.56
2011,Poland,15-24 anios,11.18
2011,Poland,25-34 anios,13.42
2011,Poland,35-54 anios,23.87
2011,Poland,55-74 anios,23.05
2011,Poland,75+ anios,13.99
2011,Portugal,05-14 anios,0.18
2011,Portugal,15-24 anios,2.1
2011,Portugal,25-34 anios,5.58
2011,Portugal,35-54 anios,10.55
2011,Portugal,55-74 anios,15.04
2011,Portugal,75+ anios,24.13
2011,Puerto Rico,05-14 anios,0.58
2011,Puerto Rico,15-24 anios,3.32
2011,Puerto Rico,25-34 anios,9.21
2011,Puerto Rico,35-54 anios,10.54
2011,Puerto Rico,55-74 anios,10.09
2011,Puerto Rico,75+ anios,8.22
2011,Qatar,05-14 anios,0
2011,Qatar,15-24 anios,3.58
2011,Qatar,25-34 anios,2.57
2011,Qatar,35-54 anios,3.07
2011,Qatar,55-74 anios,2.66
2011,Qatar,75+ anios,0
2011,Republic of Korea,05-14 anios,1
2011,Republic of Korea,15-24 anios,13.05
2011,Republic of Korea,25-34 anios,30.26
2011,Republic of Korea,35-54 anios,34.74
2011,Republic of Korea,55-74 anios,52.08
2011,Republic of Korea,75+ anios,105.9
2011,Romania,05-14 anios,0.88
2011,Romania,15-24 anios,7.67
2011,Romania,25-34 anios,7.84
2011,Romania,35-54 anios,16.61
2011,Romania,55-74 anios,18.42
2011,Romania,75+ anios,14.45
2011,Russian Federation,05-14 anios,1.23
2011,Russian Federation,15-24 anios,21.77
2011,Russian Federation,25-34 anios,29.5
2011,Russian Federation,35-54 anios,26.38
2011,Russian Federation,55-74 anios,21.65
2011,Russian Federation,75+ anios,32.67
2011,Saint Lucia,05-14 anios,0
2011,Saint Lucia,15-24 anios,0
2011,Saint Lucia,25-34 anios,3.65
2011,Saint Lucia,35-54 anios,8.45
2011,Saint Lucia,55-74 anios,13.85
2011,Saint Lucia,75+ anios,0
2011,Saint Vincent and Grenadines,05-14 anios,0
2011,Saint Vincent and Grenadines,15-24 anios,4.96
2011,Saint Vincent and Grenadines,25-34 anios,0
2011,Saint Vincent and Grenadines,35-54 anios,10.75
2011,Saint Vincent and Grenadines,55-74 anios,8.33
2011,Saint Vincent and Grenadines,75+ anios,0
2011,Serbia,05-14 anios,0.28
2011,Serbia,15-24 anios,4.56
2011,Serbia,25-34 anios,9.94
2011,Serbia,35-54 anios,17.8
2011,Serbia,55-74 anios,25.2
2011,Serbia,75+ anios,55.72
2011,Seychelles,05-14 anios,0
2011,Seychelles,15-24 anios,7.32
2011,Seychelles,25-34 anios,7.29
2011,Seychelles,35-54 anios,11.14
2011,Seychelles,55-74 anios,0
2011,Seychelles,75+ anios,0
2011,Singapore,05-14 anios,0
2011,Singapore,15-24 anios,5.04
2011,Singapore,25-34 anios,4.64
2011,Singapore,35-54 anios,9.24
2011,Singapore,55-74 anios,16.15
2011,Singapore,75+ anios,21.4
2011,Slovenia,05-14 anios,0
2011,Slovenia,15-24 anios,9.71
2011,Slovenia,25-34 anios,10.97
2011,Slovenia,35-54 anios,23.22
2011,Slovenia,55-74 anios,35.1
2011,Slovenia,75+ anios,47.55
2011,South Africa,05-14 anios,0.03
2011,South Africa,15-24 anios,1.08
2011,South Africa,25-34 anios,1.13
2011,South Africa,35-54 anios,0.88
2011,South Africa,55-74 anios,0.72
2011,South Africa,75+ anios,0.75
2011,Spain,05-14 anios,0.04
2011,Spain,15-24 anios,2.43
2011,Spain,25-34 anios,5.03
2011,Spain,35-54 anios,8.56
2011,Spain,55-74 anios,9.26
2011,Spain,75+ anios,15.9
2011,Suriname,05-14 anios,1.99
2011,Suriname,15-24 anios,32.67
2011,Suriname,25-34 anios,35.43
2011,Suriname,35-54 anios,34.83
2011,Suriname,55-74 anios,22.79
2011,Suriname,75+ anios,40.74
2011,Sweden,05-14 anios,0.5
2011,Sweden,15-24 anios,9.7
2011,Sweden,25-34 anios,13.05
2011,Sweden,35-54 anios,14.55
2011,Sweden,55-74 anios,16.05
2011,Sweden,75+ anios,15.45
2011,Switzerland,05-14 anios,0.38
2011,Switzerland,15-24 anios,8.74
2011,Switzerland,25-34 anios,9.95
2011,Switzerland,35-54 anios,14.85
2011,Switzerland,55-74 anios,18.93
2011,Switzerland,75+ anios,26.6
2011,Thailand,05-14 anios,0.36
2011,Thailand,15-24 anios,4.68
2011,Thailand,25-34 anios,8.92
2011,Thailand,35-54 anios,7.79
2011,Thailand,55-74 anios,7.65
2011,Thailand,75+ anios,8.26
2011,Trinidad and Tobago,05-14 anios,1.12
2011,Trinidad and Tobago,15-24 anios,11.85
2011,Trinidad and Tobago,25-34 anios,13.86
2011,Trinidad and Tobago,35-54 anios,13.36
2011,Trinidad and Tobago,55-74 anios,12.34
2011,Trinidad and Tobago,75+ anios,12.48
2011,Turkey,05-14 anios,0.34
2011,Turkey,15-24 anios,2.07
2011,Turkey,25-34 anios,1.89
2011,Turkey,35-54 anios,1.85
2011,Turkey,55-74 anios,2.15
2011,Turkey,75+ anios,2.81
2011,Turkmenistan,05-14 anios,0.31
2011,Turkmenistan,15-24 anios,4.27
2011,Turkmenistan,25-34 anios,2.87
2011,Turkmenistan,35-54 anios,3.46
2011,Turkmenistan,55-74 anios,3.13
2011,Turkmenistan,75+ anios,1.17
2011,Ukraine,05-14 anios,1.62
2011,Ukraine,15-24 anios,16.54
2011,Ukraine,25-34 anios,22.43
2011,Ukraine,35-54 anios,23.9
2011,Ukraine,55-74 anios,23.72
2011,Ukraine,75+ anios,29.26
2011,United Kingdom,05-14 anios,0.17
2011,United Kingdom,15-24 anios,5.41
2011,United Kingdom,25-34 anios,8.26
2011,United Kingdom,35-54 anios,11.65
2011,United Kingdom,55-74 anios,7.31
2011,United Kingdom,75+ anios,5.55
2011,United States,05-14 anios,0.69
2011,United States,15-24 anios,10.92
2011,United States,25-34 anios,14.84
2011,United States,35-54 anios,18.17
2011,United States,55-74 anios,16.21
2011,United States,75+ anios,16.78
2011,Uzbekistan,05-14 anios,1.38
2011,Uzbekistan,15-24 anios,8.12
2011,Uzbekistan,25-34 anios,8.32
2011,Uzbekistan,35-54 anios,8.1
2011,Uzbekistan,55-74 anios,4.12
2011,Uzbekistan,75+ anios,2.8
2012,Antigua and Barbuda,05-14 anios,0
2012,Antigua and Barbuda,15-24 anios,0
2012,Antigua and Barbuda,25-34 anios,0
2012,Antigua and Barbuda,35-54 anios,0
2012,Antigua and Barbuda,55-74 anios,0
2012,Antigua and Barbuda,75+ anios,0
2012,Argentina,05-14 anios,0.65
2012,Argentina,15-24 anios,13.83
2012,Argentina,25-34 anios,11.05
2012,Argentina,35-54 anios,7.3
2012,Argentina,55-74 anios,9.06
2012,Argentina,75+ anios,13.09
2012,Armenia,05-14 anios,0.28
2012,Armenia,15-24 anios,1.37
2012,Armenia,25-34 anios,2.97
2012,Armenia,35-54 anios,4.1
2012,Armenia,55-74 anios,3.09
2012,Armenia,75+ anios,5.41
2012,Australia,05-14 anios,0.57
2012,Australia,15-24 anios,10.57
2012,Australia,25-34 anios,13.66
2012,Australia,35-54 anios,16.96
2012,Australia,55-74 anios,11.88
2012,Australia,75+ anios,14.59
2012,Austria,05-14 anios,0.48
2012,Austria,15-24 anios,7.08
2012,Austria,25-34 anios,10.81
2012,Austria,35-54 anios,16.3
2012,Austria,55-74 anios,21.61
2012,Austria,75+ anios,38.94
2012,Bahamas,05-14 anios,0
2012,Bahamas,15-24 anios,3.07
2012,Bahamas,25-34 anios,0
2012,Bahamas,35-54 anios,2.84
2012,Bahamas,55-74 anios,0
2012,Bahamas,75+ anios,0
2012,Bahrain,05-14 anios,0
2012,Bahrain,15-24 anios,0.52
2012,Bahrain,25-34 anios,3.45
2012,Bahrain,35-54 anios,1.49
2012,Bahrain,55-74 anios,0
2012,Bahrain,75+ anios,0
2012,Barbados,05-14 anios,0
2012,Barbados,15-24 anios,0
2012,Barbados,25-34 anios,0
2012,Barbados,35-54 anios,0
2012,Barbados,55-74 anios,0
2012,Barbados,75+ anios,0
2012,Belgium,05-14 anios,0.49
2012,Belgium,15-24 anios,9.55
2012,Belgium,25-34 anios,16.55
2012,Belgium,35-54 anios,26.56
2012,Belgium,55-74 anios,24.47
2012,Belgium,75+ anios,26
2012,Belize,05-14 anios,0
2012,Belize,15-24 anios,4.34
2012,Belize,25-34 anios,11.29
2012,Belize,35-54 anios,8.55
2012,Belize,55-74 anios,12.55
2012,Belize,75+ anios,0
2012,Brazil,05-14 anios,0.36
2012,Brazil,15-24 anios,4.87
2012,Brazil,25-34 anios,6.85
2012,Brazil,35-54 anios,7.17
2012,Brazil,55-74 anios,7.46
2012,Brazil,75+ anios,8.43
2012,Bulgaria,05-14 anios,0.16
2012,Bulgaria,15-24 anios,7.25
2012,Bulgaria,25-34 anios,7.47
2012,Bulgaria,35-54 anios,10.98
2012,Bulgaria,55-74 anios,16.89
2012,Bulgaria,75+ anios,33.09
2012,Canada,05-14 anios,0.91
2012,Canada,15-24 anios,11.23
2012,Canada,25-34 anios,11.33
2012,Canada,35-54 anios,15.78
2012,Canada,55-74 anios,13.77
2012,Canada,75+ anios,9.55
2012,Chile,05-14 anios,0.59
2012,Chile,15-24 anios,10.79
2012,Chile,25-34 anios,14.49
2012,Chile,35-54 anios,14.57
2012,Chile,55-74 anios,12.73
2012,Chile,75+ anios,16.14
2012,Colombia,05-14 anios,0.95
2012,Colombia,15-24 anios,7.59
2012,Colombia,25-34 anios,6.19
2012,Colombia,35-54 anios,4.44
2012,Colombia,55-74 anios,5.58
2012,Colombia,75+ anios,6.84
2012,Costa Rica,05-14 anios,1.09
2012,Costa Rica,15-24 anios,8.26
2012,Costa Rica,25-34 anios,8.08
2012,Costa Rica,35-54 anios,9.1
2012,Costa Rica,55-74 anios,7.55
2012,Costa Rica,75+ anios,5.53
2012,Croatia,05-14 anios,0.94
2012,Croatia,15-24 anios,7.96
2012,Croatia,25-34 anios,11.08
2012,Croatia,35-54 anios,20.5
2012,Croatia,55-74 anios,27.79
2012,Croatia,75+ anios,40.86
2012,Cuba,05-14 anios,0.61
2012,Cuba,15-24 anios,6.23
2012,Cuba,25-34 anios,8.76
2012,Cuba,35-54 anios,13.24
2012,Cuba,55-74 anios,22.77
2012,Cuba,75+ anios,45.87
2012,Cyprus,05-14 anios,0
2012,Cyprus,15-24 anios,4.64
2012,Cyprus,25-34 anios,6.85
2012,Cyprus,35-54 anios,6.35
2012,Cyprus,55-74 anios,3.05
2012,Cyprus,75+ anios,0
2012,Czech Republic,05-14 anios,0.41
2012,Czech Republic,15-24 anios,7.89
2012,Czech Republic,25-34 anios,13
2012,Czech Republic,35-54 anios,21
2012,Czech Republic,55-74 anios,21.39
2012,Czech Republic,75+ anios,27.06
2012,Denmark,05-14 anios,0.15
2012,Denmark,15-24 anios,5.79
2012,Denmark,25-34 anios,6.47
2012,Denmark,35-54 anios,17.06
2012,Denmark,55-74 anios,17.48
2012,Denmark,75+ anios,21.39
2012,Ecuador,05-14 anios,2.18
2012,Ecuador,15-24 anios,12.42
2012,Ecuador,25-34 anios,8.96
2012,Ecuador,35-54 anios,6.05
2012,Ecuador,55-74 anios,6.25
2012,Ecuador,75+ anios,5.93
2012,El Salvador,05-14 anios,1.57
2012,El Salvador,15-24 anios,12.4
2012,El Salvador,25-34 anios,15.03
2012,El Salvador,35-54 anios,8.94
2012,El Salvador,55-74 anios,9.57
2012,El Salvador,75+ anios,9.64
2012,Estonia,05-14 anios,1.53
2012,Estonia,15-24 anios,9.9
2012,Estonia,25-34 anios,17.49
2012,Estonia,35-54 anios,19.79
2012,Estonia,55-74 anios,25.68
2012,Estonia,75+ anios,34.23
2012,Fiji,05-14 anios,0
2012,Fiji,15-24 anios,7.07
2012,Fiji,25-34 anios,4.85
2012,Fiji,35-54 anios,3.32
2012,Fiji,55-74 anios,4.06
2012,Fiji,75+ anios,24.94
2012,Finland,05-14 anios,0
2012,Finland,15-24 anios,17.71
2012,Finland,25-34 anios,17.2
2012,Finland,35-54 anios,21.36
2012,Finland,55-74 anios,21.29
2012,Finland,75+ anios,12.49
2012,France,05-14 anios,0.42
2012,France,15-24 anios,6.06
2012,France,25-34 anios,11.16
2012,France,35-54 anios,22.16
2012,France,55-74 anios,20.15
2012,France,75+ anios,32.34
2012,Georgia,05-14 anios,0.21
2012,Georgia,15-24 anios,2.12
2012,Georgia,25-34 anios,2.9
2012,Georgia,35-54 anios,2.31
2012,Georgia,55-74 anios,3.15
2012,Georgia,75+ anios,4.72
2012,Germany,05-14 anios,0.27
2012,Germany,15-24 anios,6.22
2012,Germany,25-34 anios,8.84
2012,Germany,35-54 anios,13.08
2012,Germany,55-74 anios,16.26
2012,Germany,75+ anios,25.52
2012,Greece,05-14 anios,0.09
2012,Greece,15-24 anios,2.62
2012,Greece,25-34 anios,3.97
2012,Greece,35-54 anios,6.06
2012,Greece,55-74 anios,5.91
2012,Greece,75+ anios,6.92
2012,Grenada,05-14 anios,0
2012,Grenada,15-24 anios,4.52
2012,Grenada,25-34 anios,0
2012,Grenada,35-54 anios,4.59
2012,Grenada,55-74 anios,0
2012,Grenada,75+ anios,0
2012,Guatemala,05-14 anios,0.54
2012,Guatemala,15-24 anios,5.6
2012,Guatemala,25-34 anios,3.42
2012,Guatemala,35-54 anios,3.55
2012,Guatemala,55-74 anios,3.63
2012,Guatemala,75+ anios,3.3
2012,Guyana,05-14 anios,3.69
2012,Guyana,15-24 anios,29.88
2012,Guyana,25-34 anios,36.36
2012,Guyana,35-54 anios,49.58
2012,Guyana,55-74 anios,35.53
2012,Guyana,75+ anios,24.3
2012,Hungary,05-14 anios,0.21
2012,Hungary,15-24 anios,8.05
2012,Hungary,25-34 anios,13.03
2012,Hungary,35-54 anios,30.06
2012,Hungary,55-74 anios,36.51
2012,Hungary,75+ anios,48.83
2012,Iceland,05-14 anios,0
2012,Iceland,15-24 anios,10.6
2012,Iceland,25-34 anios,19.92
2012,Iceland,35-54 anios,12.92
2012,Iceland,55-74 anios,17.32
2012,Iceland,75+ anios,10.48
2012,Ireland,05-14 anios,0.63
2012,Ireland,15-24 anios,13.55
2012,Ireland,25-34 anios,14.86
2012,Ireland,35-54 anios,18.19
2012,Ireland,55-74 anios,13.3
2012,Ireland,75+ anios,6.8
2012,Israel,05-14 anios,0.21
2012,Israel,15-24 anios,3.74
2012,Israel,25-34 anios,6.52
2012,Israel,35-54 anios,8.24
2012,Israel,55-74 anios,10.1
2012,Israel,75+ anios,11.08
2012,Italy,05-14 anios,0.14
2012,Italy,15-24 anios,3.77
2012,Italy,25-34 anios,5.65
2012,Italy,35-54 anios,8.41
2012,Italy,55-74 anios,9.55
2012,Italy,75+ anios,12.5
2012,Japan,05-14 anios,0.67
2012,Japan,15-24 anios,14.84
2012,Japan,25-34 anios,21.91
2012,Japan,35-54 anios,25.27
2012,Japan,55-74 anios,26.1
2012,Japan,75+ anios,25.58
2012,Kazakhstan,05-14 anios,1.63
2012,Kazakhstan,15-24 anios,18.91
2012,Kazakhstan,25-34 anios,29.61
2012,Kazakhstan,35-54 anios,28.81
2012,Kazakhstan,55-74 anios,22.49
2012,Kazakhstan,75+ anios,23.88
2012,Kuwait,05-14 anios,0.2
2012,Kuwait,15-24 anios,2.77
2012,Kuwait,25-34 anios,1.58
2012,Kuwait,35-54 anios,1.77
2012,Kuwait,55-74 anios,1.35
2012,Kuwait,75+ anios,0
2012,Kyrgyzstan,05-14 anios,1.73
2012,Kyrgyzstan,15-24 anios,9.8
2012,Kyrgyzstan,25-34 anios,15.62
2012,Kyrgyzstan,35-54 anios,14.06
2012,Kyrgyzstan,55-74 anios,12.53
2012,Kyrgyzstan,75+ anios,15.21
2012,Latvia,05-14 anios,0.53
2012,Latvia,15-24 anios,15.9
2012,Latvia,25-34 anios,19.56
2012,Latvia,35-54 anios,32.5
2012,Latvia,55-74 anios,24.71
2012,Latvia,75+ anios,27.4
2012,Lithuania,05-14 anios,1.03
2012,Lithuania,15-24 anios,17.58
2012,Lithuania,25-34 anios,34.18
2012,Lithuania,35-54 anios,45.67
2012,Lithuania,55-74 anios,37.4
2012,Lithuania,75+ anios,34.67
2012,Luxembourg,05-14 anios,0
2012,Luxembourg,15-24 anios,9.3
2012,Luxembourg,25-34 anios,6.45
2012,Luxembourg,35-54 anios,10.9
2012,Luxembourg,55-74 anios,13.29
2012,Luxembourg,75+ anios,25.46
2012,Malta,05-14 anios,0
2012,Malta,15-24 anios,1.8
2012,Malta,25-34 anios,4.93
2012,Malta,35-54 anios,8.97
2012,Malta,55-74 anios,9.89
2012,Malta,75+ anios,3.45
2012,Mauritius,05-14 anios,1.65
2012,Mauritius,15-24 anios,9.43
2012,Mauritius,25-34 anios,16.08
2012,Mauritius,35-54 anios,11.35
2012,Mauritius,55-74 anios,8.32
2012,Mauritius,75+ anios,8.33
2012,Mexico,05-14 anios,0.86
2012,Mexico,15-24 anios,7.37
2012,Mexico,25-34 anios,6.23
2012,Mexico,35-54 anios,5.3
2012,Mexico,55-74 anios,4.95
2012,Mexico,75+ anios,5.82
2012,Netherlands,05-14 anios,0.3
2012,Netherlands,15-24 anios,6.35
2012,Netherlands,25-34 anios,9.92
2012,Netherlands,35-54 anios,15.91
2012,Netherlands,55-74 anios,13.4
2012,Netherlands,75+ anios,12.13
2012,New Zealand,05-14 anios,2.07
2012,New Zealand,15-24 anios,23.07
2012,New Zealand,25-34 anios,14.26
2012,New Zealand,35-54 anios,16.43
2012,New Zealand,55-74 anios,8.53
2012,New Zealand,75+ anios,13.44
2012,Nicaragua,05-14 anios,0.97
2012,Nicaragua,15-24 anios,9.53
2012,Nicaragua,25-34 anios,8.9
2012,Nicaragua,35-54 anios,5.47
2012,Nicaragua,55-74 anios,5.81
2012,Nicaragua,75+ anios,4.25
2012,Norway,05-14 anios,0.33
2012,Norway,15-24 anios,9.99
2012,Norway,25-34 anios,11.87
2012,Norway,35-54 anios,14.82
2012,Norway,55-74 anios,11.18
2012,Norway,75+ anios,13.35
2012,Panama,05-14 anios,0.14
2012,Panama,15-24 anios,5.89
2012,Panama,25-34 anios,5.6
2012,Panama,35-54 anios,3.45
2012,Panama,55-74 anios,5.72
2012,Panama,75+ anios,6.44
2012,Paraguay,05-14 anios,1.27
2012,Paraguay,15-24 anios,7.86
2012,Paraguay,25-34 anios,5.52
2012,Paraguay,35-54 anios,4.73
2012,Paraguay,55-74 anios,4.54
2012,Paraguay,75+ anios,7.44
2012,Poland,05-14 anios,0.43
2012,Poland,15-24 anios,11.45
2012,Poland,25-34 anios,14.95
2012,Poland,35-54 anios,23.65
2012,Poland,55-74 anios,24.46
2012,Poland,75+ anios,15.32
2012,Portugal,05-14 anios,0.09
2012,Portugal,15-24 anios,3.01
2012,Portugal,25-34 anios,5.02
2012,Portugal,35-54 anios,10.68
2012,Portugal,55-74 anios,15.04
2012,Portugal,75+ anios,28.94
2012,Puerto Rico,05-14 anios,0.39
2012,Puerto Rico,15-24 anios,5.63
2012,Puerto Rico,25-34 anios,5.84
2012,Puerto Rico,35-54 anios,8.99
2012,Puerto Rico,55-74 anios,11.59
2012,Puerto Rico,75+ anios,8.08
2012,Qatar,05-14 anios,0
2012,Qatar,15-24 anios,2.02
2012,Qatar,25-34 anios,2.54
2012,Qatar,35-54 anios,2.5
2012,Qatar,55-74 anios,1.18
2012,Qatar,75+ anios,0
2012,Republic of Korea,05-14 anios,0.89
2012,Republic of Korea,15-24 anios,11.45
2012,Republic of Korea,25-34 anios,26.25
2012,Republic of Korea,35-54 anios,30.78
2012,Republic of Korea,55-74 anios,44.76
2012,Republic of Korea,75+ anios,92.4
2012,Romania,05-14 anios,0.75
2012,Romania,15-24 anios,7.6
2012,Romania,25-34 anios,10.13
2012,Romania,35-54 anios,17.82
2012,Romania,55-74 anios,17.81
2012,Romania,75+ anios,13.14
2012,Russian Federation,05-14 anios,1.23
2012,Russian Federation,15-24 anios,20.96
2012,Russian Federation,25-34 anios,28
2012,Russian Federation,35-54 anios,25.09
2012,Russian Federation,55-74 anios,20.82
2012,Russian Federation,75+ anios,31.19
2012,Saint Lucia,05-14 anios,3.7
2012,Saint Lucia,15-24 anios,3.12
2012,Saint Lucia,25-34 anios,3.63
2012,Saint Lucia,35-54 anios,10.4
2012,Saint Lucia,55-74 anios,4.49
2012,Saint Lucia,75+ anios,14.3
2012,Saint Vincent and Grenadines,05-14 anios,0
2012,Saint Vincent and Grenadines,15-24 anios,15.05
2012,Saint Vincent and Grenadines,25-34 anios,11.36
2012,Saint Vincent and Grenadines,35-54 anios,14.23
2012,Saint Vincent and Grenadines,55-74 anios,8.08
2012,Saint Vincent and Grenadines,75+ anios,0
2012,Serbia,05-14 anios,0.14
2012,Serbia,15-24 anios,5.01
2012,Serbia,25-34 anios,10.45
2012,Serbia,35-54 anios,17.45
2012,Serbia,55-74 anios,25.8
2012,Serbia,75+ anios,50.79
2012,Seychelles,05-14 anios,0
2012,Seychelles,15-24 anios,0
2012,Seychelles,25-34 anios,0
2012,Seychelles,35-54 anios,7.43
2012,Seychelles,55-74 anios,8.79
2012,Seychelles,75+ anios,0
2012,Singapore,05-14 anios,0.45
2012,Singapore,15-24 anios,6.88
2012,Singapore,25-34 anios,6.73
2012,Singapore,35-54 anios,12.36
2012,Singapore,55-74 anios,17.52
2012,Singapore,75+ anios,24.76
2012,Slovakia,05-14 anios,0.37
2012,Slovakia,15-24 anios,6.14
2012,Slovakia,25-34 anios,8.91
